date,city_id,city_name,score,wins,losses,playoff_wins,playoff_losses
2021-07-30,denver-co,Denver,1,1,0,0,0
2021-07-30,houston-tx,Houston,1,1,0,0,0
2021-07-30,milwaukee-wi,Milwaukee,1,1,0,0,0
2021-07-30,oakland-ca,Oakland,1,1,0,0,0
2021-07-30,phoenix-az,Phoenix,1,1,0,0,0
2021-07-30,pittsburgh-pa,Pittsburgh,1,1,0,0,0
2021-07-30,seattle-wa,Seattle,1,1,0,0,0
2021-07-30,st.-louis-mo,St. Louis,1,1,0,0,0
2021-07-30,st.-petersburg-fl,St. Petersburg,1,1,0,0,0
2021-07-30,toronto-on,Toronto,1,1,0,0,0
2021-07-30,washington-dc,Washington,1,1,0,0,0
2021-07-30,chicago-il,Chicago,0,1,1,0,0
2021-07-30,new-york-ny,New York,0,1,1,0,0
2021-07-30,anaheim-ca,Anaheim,-1,0,1,0,0
2021-07-30,arlington-tx,Arlington,-1,0,1,0,0
2021-07-30,atlanta-ga,Atlanta,-1,0,1,0,0
2021-07-30,boston-ma,Boston,-1,0,1,0,0
2021-07-30,cleveland-oh,Cleveland,-1,0,1,0,0
2021-07-30,detroit-mi,Detroit,-1,0,1,0,0
2021-07-30,kansas-city-mo,Kansas City,-1,0,1,0,0
2021-07-30,los-angeles-ca,Los Angeles,-1,0,1,0,0
2021-07-30,miami-fl,Miami,-1,0,1,0,0
2021-07-30,minneapolis-mn,Minneapolis,-1,0,1,0,0
2021-07-30,philadelphia-pa,Philadelphia,-1,0,1,0,0
2021-07-30,san-diego-ca,San Diego,-1,0,1,0,0
2021-07-30,san-francisco-ca,San Francisco,-1,0,1,0,0
2021-07-31,new-york-ny,New York,2,2,0,0,0
2021-07-31,anaheim-ca,Anaheim,1,1,0,0,0
2021-07-31,arlington-tx,Arlington,1,1,0,0,0
2021-07-31,atlanta-ga,Atlanta,1,1,0,0,0
2021-07-31,baltimore-md,Baltimore,1,1,0,0,0
2021-07-31,cleveland-oh,Cleveland,1,1,0,0,0
2021-07-31,denver-co,Denver,1,1,0,0,0
2021-07-31,los-angeles-ca,Los Angeles,1,1,0,0,0
2021-07-31,minneapolis-mn,Minneapolis,1,1,0,0,0
2021-07-31,pittsburgh-pa,Pittsburgh,1,1,0,0,0
2021-07-31,san-francisco-ca,San Francisco,1,1,0,0,0
2021-07-31,st.-petersburg-fl,St. Petersburg,1,1,0,0,0
2021-07-31,toronto-on,Toronto,1,1,0,0,0
2021-07-31,chicago-il,Chicago,0,1,1,0,0
2021-07-31,boston-ma,Boston,-1,0,1,0,0
2021-07-31,cincinnati-oh,Cincinnati,-1,0,1,0,0
2021-07-31,detroit-mi,Detroit,-1,0,1,0,0
2021-07-31,houston-tx,Houston,-1,0,1,0,0
2021-07-31,kansas-city-mo,Kansas City,-1,0,1,0,0
2021-07-31,miami-fl,Miami,-1,0,1,0,0
2021-07-31,milwaukee-wi,Milwaukee,-1,0,1,0,0
2021-07-31,oakland-ca,Oakland,-1,0,1,0,0
2021-07-31,philadelphia-pa,Philadelphia,-1,0,1,0,0
2021-07-31,phoenix-az,Phoenix,-1,0,1,0,0
2021-07-31,san-diego-ca,San Diego,-1,0,1,0,0
2021-07-31,seattle-wa,Seattle,-1,0,1,0,0
2021-07-31,st.-louis-mo,St. Louis,-1,0,1,0,0
2021-07-31,washington-dc,Washington,-1,0,1,0,0
2021-08-01,arlington-tx,Arlington,1,1,0,0,0
2021-08-01,cincinnati-oh,Cincinnati,1,1,0,0,0
2021-08-01,detroit-mi,Detroit,1,1,0,0,0
2021-08-01,los-angeles-ca,Los Angeles,1,1,0,0,0
2021-08-01,milwaukee-wi,Milwaukee,1,1,0,0,0
2021-08-01,oakland-ca,Oakland,1,1,0,0,0
2021-08-01,philadelphia-pa,Philadelphia,1,1,0,0,0
2021-08-01,san-diego-ca,San Diego,1,1,0,0,0
2021-08-01,san-francisco-ca,San Francisco,1,1,0,0,0
2021-08-01,st.-louis-mo,St. Louis,1,1,0,0,0
2021-08-01,st.-petersburg-fl,St. Petersburg,1,1,0,0,0
2021-08-01,toronto-on,Toronto,1,1,0,0,0
2021-08-01,washington-dc,Washington,1,1,0,0,0
2021-08-01,chicago-il,Chicago,0,1,1,0,0
2021-08-01,new-york-ny,New York,0,1,1,0,0
2021-08-01,anaheim-ca,Anaheim,-1,0,1,0,0
2021-08-01,atlanta-ga,Atlanta,-1,0,1,0,0
2021-08-01,baltimore-md,Baltimore,-1,0,1,0,0
2021-08-01,boston-ma,Boston,-1,0,1,0,0
2021-08-01,cleveland-oh,Cleveland,-1,0,1,0,0
2021-08-01,denver-co,Denver,-1,0,1,0,0
2021-08-01,houston-tx,Houston,-1,0,1,0,0
2021-08-01,kansas-city-mo,Kansas City,-1,0,1,0,0
2021-08-01,miami-fl,Miami,-1,0,1,0,0
2021-08-01,minneapolis-mn,Minneapolis,-1,0,1,0,0
2021-08-01,phoenix-az,Phoenix,-1,0,1,0,0
2021-08-01,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2021-08-01,seattle-wa,Seattle,-1,0,1,0,0
2021-08-02,arlington-tx,Arlington,1,1,0,0,0
2021-08-02,baltimore-md,Baltimore,1,1,0,0,0
2021-08-02,cleveland-oh,Cleveland,1,1,0,0,0
2021-08-02,miami-fl,Miami,1,1,0,0,0
2021-08-02,milwaukee-wi,Milwaukee,1,1,0,0,0
2021-08-02,philadelphia-pa,Philadelphia,1,1,0,0,0
2021-08-02,san-francisco-ca,San Francisco,1,1,0,0,0
2021-08-02,seattle-wa,Seattle,1,1,0,0,0
2021-08-02,anaheim-ca,Anaheim,-1,0,1,0,0
2021-08-02,phoenix-az,Phoenix,-1,0,1,0,0
2021-08-02,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2021-08-02,st.-petersburg-fl,St. Petersburg,-1,0,1,0,0
2021-08-02,toronto-on,Toronto,-1,0,1,0,0
2021-08-02,washington-dc,Washington,-1,0,1,0,0
2021-08-02,new-york-ny,New York,-2,0,2,0,0
2021-08-03,anaheim-ca,Anaheim,1,1,0,0,0
2021-08-03,atlanta-ga,Atlanta,1,1,0,0,0
2021-08-03,denver-co,Denver,1,1,0,0,0
2021-08-03,detroit-mi,Detroit,1,1,0,0,0
2021-08-03,houston-tx,Houston,1,1,0,0,0
2021-08-03,miami-fl,Miami,1,1,0,0,0
2021-08-03,minneapolis-mn,Minneapolis,1,1,0,0,0
2021-08-03,philadelphia-pa,Philadelphia,1,1,0,0,0
2021-08-03,phoenix-az,Phoenix,1,1,0,0,0
2021-08-03,pittsburgh-pa,Pittsburgh,1,1,0,0,0
2021-08-03,san-diego-ca,San Diego,1,1,0,0,0
2021-08-03,seattle-wa,Seattle,1,1,0,0,0
2021-08-03,toronto-on,Toronto,1,1,0,0,0
2021-08-03,chicago-il,Chicago,0,1,1,0,0
2021-08-03,new-york-ny,New York,0,1,1,0,0
2021-08-03,arlington-tx,Arlington,-1,0,1,0,0
2021-08-03,baltimore-md,Baltimore,-1,0,1,0,0
2021-08-03,boston-ma,Boston,-1,0,1,0,0
2021-08-03,cincinnati-oh,Cincinnati,-1,0,1,0,0
2021-08-03,cleveland-oh,Cleveland,-1,0,1,0,0
2021-08-03,kansas-city-mo,Kansas City,-1,0,1,0,0
2021-08-03,los-angeles-ca,Los Angeles,-1,0,1,0,0
2021-08-03,milwaukee-wi,Milwaukee,-1,0,1,0,0
2021-08-03,oakland-ca,Oakland,-1,0,1,0,0
2021-08-03,san-francisco-ca,San Francisco,-1,0,1,0,0
2021-08-03,st.-louis-mo,St. Louis,-1,0,1,0,0
2021-08-03,st.-petersburg-fl,St. Petersburg,-1,0,1,0,0
2021-08-03,washington-dc,Washington,-1,0,1,0,0
2021-08-04,new-york-ny,New York,2,2,0,0,0
2021-08-04,anaheim-ca,Anaheim,1,1,0,0,0
2021-08-04,atlanta-ga,Atlanta,1,1,0,0,0
2021-08-04,boston-ma,Boston,1,1,0,0,0
2021-08-04,cincinnati-oh,Cincinnati,1,1,0,0,0
2021-08-04,kansas-city-mo,Kansas City,1,1,0,0,0
2021-08-04,los-angeles-ca,Los Angeles,1,1,0,0,0
2021-08-04,milwaukee-wi,Milwaukee,1,1,0,0,0
2021-08-04,oakland-ca,Oakland,1,1,0,0,0
2021-08-04,philadelphia-pa,Philadelphia,1,1,0,0,0
2021-08-04,san-francisco-ca,San Francisco,1,1,0,0,0
2021-08-04,st.-petersburg-fl,St. Petersburg,1,1,0,0,0
2021-08-04,toronto-on,Toronto,1,1,0,0,0
2021-08-04,chicago-il,Chicago,0,1,1,0,0
2021-08-04,arlington-tx,Arlington,-1,0,1,0,0
2021-08-04,baltimore-md,Baltimore,-1,0,1,0,0
2021-08-04,cleveland-oh,Cleveland,-1,0,1,0,0
2021-08-04,denver-co,Denver,-1,0,1,0,0
2021-08-04,detroit-mi,Detroit,-1,0,1,0,0
2021-08-04,houston-tx,Houston,-1,0,1,0,0
2021-08-04,miami-fl,Miami,-1,0,1,0,0
2021-08-04,minneapolis-mn,Minneapolis,-1,0,1,0,0
2021-08-04,phoenix-az,Phoenix,-1,0,1,0,0
2021-08-04,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2021-08-04,san-diego-ca,San Diego,-1,0,1,0,0
2021-08-04,seattle-wa,Seattle,-1,0,1,0,0
2021-08-04,st.-louis-mo,St. Louis,-1,0,1,0,0
2021-08-04,washington-dc,Washington,-1,0,1,0,0
2021-08-05,anaheim-ca,Anaheim,1,1,0,0,0
2021-08-05,atlanta-ga,Atlanta,1,1,0,0,0
2021-08-05,cincinnati-oh,Cincinnati,1,1,0,0,0
2021-08-05,denver-co,Denver,1,1,0,0,0
2021-08-05,detroit-mi,Detroit,1,1,0,0,0
2021-08-05,kansas-city-mo,Kansas City,1,1,0,0,0
2021-08-05,miami-fl,Miami,1,1,0,0,0
2021-08-05,minneapolis-mn,Minneapolis,1,1,0,0,0
2021-08-05,philadelphia-pa,Philadelphia,1,1,0,0,0
2021-08-05,san-francisco-ca,San Francisco,1,1,0,0,0
2021-08-05,toronto-on,Toronto,1,1,0,0,0
2021-08-05,new-york-ny,New York,0,1,1,0,0
2021-08-05,arlington-tx,Arlington,-1,0,1,0,0
2021-08-05,boston-ma,Boston,-1,0,1,0,0
2021-08-05,cleveland-oh,Cleveland,-1,0,1,0,0
2021-08-05,houston-tx,Houston,-1,0,1,0,0
2021-08-05,phoenix-az,Phoenix,-1,0,1,0,0
2021-08-05,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2021-08-05,seattle-wa,Seattle,-1,0,1,0,0
2021-08-05,st.-louis-mo,St. Louis,-1,0,1,0,0
2021-08-05,washington-dc,Washington,-1,0,1,0,0
2021-08-05,chicago-il,Chicago,-2,0,2,0,0
2021-08-06,anaheim-ca,Anaheim,1,1,0,0,0
2021-08-06,atlanta-ga,Atlanta,1,1,0,0,0
2021-08-06,cincinnati-oh,Cincinnati,1,1,0,0,0
2021-08-06,cleveland-oh,Cleveland,1,1,0,0,0
2021-08-06,denver-co,Denver,1,1,0,0,0
2021-08-06,milwaukee-wi,Milwaukee,1,1,0,0,0
2021-08-06,minneapolis-mn,Minneapolis,1,1,0,0,0
2021-08-06,oakland-ca,Oakland,1,1,0,0,0
2021-08-06,philadelphia-pa,Philadelphia,1,1,0,0,0
2021-08-06,phoenix-az,Phoenix,1,1,0,0,0
2021-08-06,st.-louis-mo,St. Louis,1,1,0,0,0
2021-08-06,st.-petersburg-fl,St. Petersburg,1,1,0,0,0
2021-08-06,toronto-on,Toronto,1,1,0,0,0
2021-08-06,chicago-il,Chicago,0,1,1,0,0
2021-08-06,new-york-ny,New York,0,1,1,0,0
2021-08-06,arlington-tx,Arlington,-1,0,1,0,0
2021-08-06,baltimore-md,Baltimore,-1,0,1,0,0
2021-08-06,boston-ma,Boston,-1,0,1,0,0
2021-08-06,detroit-mi,Detroit,-1,0,1,0,0
2021-08-06,houston-tx,Houston,-1,0,1,0,0
2021-08-06,kansas-city-mo,Kansas City,-1,0,1,0,0
2021-08-06,los-angeles-ca,Los Angeles,-1,0,1,0,0
2021-08-06,miami-fl,Miami,-1,0,1,0,0
2021-08-06,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2021-08-06,san-diego-ca,San Diego,-1,0,1,0,0
2021-08-06,san-francisco-ca,San Francisco,-1,0,1,0,0
2021-08-06,seattle-wa,Seattle,-1,0,1,0,0
2021-08-06,washington-dc,Washington,-1,0,1,0,0
2021-08-07,cincinnati-oh,Cincinnati,1,1,0,0,0
2021-08-07,denver-co,Denver,1,1,0,0,0
2021-08-07,detroit-mi,Detroit,1,1,0,0,0
2021-08-07,houston-tx,Houston,1,1,0,0,0
2021-08-07,los-angeles-ca,Los Angeles,1,1,0,0,0
2021-08-07,oakland-ca,Oakland,1,1,0,0,0
2021-08-07,philadelphia-pa,Philadelphia,1,1,0,0,0
2021-08-07,san-diego-ca,San Diego,1,1,0,0,0
2021-08-07,san-francisco-ca,San Francisco,1,1,0,0,0
2021-08-07,st.-louis-mo,St. Louis,1,1,0,0,0
2021-08-07,st.-petersburg-fl,St. Petersburg,1,1,0,0,0
2021-08-07,toronto-on,Toronto,1,1,0,0,0
2021-08-07,washington-dc,Washington,1,1,0,0,0
2021-08-07,chicago-il,Chicago,0,1,1,0,0
2021-08-07,new-york-ny,New York,0,1,1,0,0
2021-08-07,anaheim-ca,Anaheim,-1,0,1,0,0
2021-08-07,arlington-tx,Arlington,-1,0,1,0,0
2021-08-07,atlanta-ga,Atlanta,-1,0,1,0,0
2021-08-07,baltimore-md,Baltimore,-1,0,1,0,0
2021-08-07,boston-ma,Boston,-1,0,1,0,0
2021-08-07,cleveland-oh,Cleveland,-1,0,1,0,0
2021-08-07,kansas-city-mo,Kansas City,-1,0,1,0,0
2021-08-07,miami-fl,Miami,-1,0,1,0,0
2021-08-07,milwaukee-wi,Milwaukee,-1,0,1,0,0
2021-08-07,minneapolis-mn,Minneapolis,-1,0,1,0,0
2021-08-07,phoenix-az,Phoenix,-1,0,1,0,0
2021-08-07,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2021-08-07,seattle-wa,Seattle,-1,0,1,0,0
2021-08-08,atlanta-ga,Atlanta,1,1,0,0,0
2021-08-08,cincinnati-oh,Cincinnati,1,1,0,0,0
2021-08-08,cleveland-oh,Cleveland,1,1,0,0,0
2021-08-08,denver-co,Denver,1,1,0,0,0
2021-08-08,kansas-city-mo,Kansas City,1,1,0,0,0
2021-08-08,los-angeles-ca,Los Angeles,1,1,0,0,0
2021-08-08,minneapolis-mn,Minneapolis,1,1,0,0,0
2021-08-08,oakland-ca,Oakland,1,1,0,0,0
2021-08-08,philadelphia-pa,Philadelphia,1,1,0,0,0
2021-08-08,san-diego-ca,San Diego,1,1,0,0,0
2021-08-08,san-francisco-ca,San Francisco,1,1,0,0,0
2021-08-08,seattle-wa,Seattle,1,1,0,0,0
2021-08-08,st.-petersburg-fl,St. Petersburg,1,1,0,0,0
2021-08-08,toronto-on,Toronto,1,1,0,0,0
2021-08-08,chicago-il,Chicago,0,1,1,0,0
2021-08-08,anaheim-ca,Anaheim,-1,0,1,0,0
2021-08-08,arlington-tx,Arlington,-1,0,1,0,0
2021-08-08,baltimore-md,Baltimore,-1,0,1,0,0
2021-08-08,boston-ma,Boston,-1,0,1,0,0
2021-08-08,detroit-mi,Detroit,-1,0,1,0,0
2021-08-08,houston-tx,Houston,-1,0,1,0,0
2021-08-08,miami-fl,Miami,-1,0,1,0,0
2021-08-08,milwaukee-wi,Milwaukee,-1,0,1,0,0
2021-08-08,phoenix-az,Phoenix,-1,0,1,0,0
2021-08-08,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2021-08-08,st.-louis-mo,St. Louis,-1,0,1,0,0
2021-08-08,washington-dc,Washington,-1,0,1,0,0
2021-08-08,new-york-ny,New York,-2,0,2,0,0
2021-08-09,chicago-il,Chicago,1,1,0,0,0
2021-08-09,cleveland-oh,Cleveland,1,1,0,0,0
2021-08-09,new-york-ny,New York,1,1,0,0,0
2021-08-09,san-diego-ca,San Diego,1,1,0,0,0
2021-08-09,cincinnati-oh,Cincinnati,-1,0,1,0,0
2021-08-09,kansas-city-mo,Kansas City,-1,0,1,0,0
2021-08-09,miami-fl,Miami,-1,0,1,0,0
2021-08-09,minneapolis-mn,Minneapolis,-1,0,1,0,0
2021-08-10,anaheim-ca,Anaheim,1,1,0,0,0
2021-08-10,arlington-tx,Arlington,1,1,0,0,0
2021-08-10,atlanta-ga,Atlanta,1,1,0,0,0
2021-08-10,detroit-mi,Detroit,1,1,0,0,0
2021-08-10,houston-tx,Houston,1,1,0,0,0
2021-08-10,kansas-city-mo,Kansas City,1,1,0,0,0
2021-08-10,los-angeles-ca,Los Angeles,1,1,0,0,0
2021-08-10,milwaukee-wi,Milwaukee,1,1,0,0,0
2021-08-10,minneapolis-mn,Minneapolis,1,1,0,0,0
2021-08-10,oakland-ca,Oakland,1,1,0,0,0
2021-08-10,san-diego-ca,San Diego,1,1,0,0,0
2021-08-10,san-francisco-ca,San Francisco,1,1,0,0,0
2021-08-10,st.-louis-mo,St. Louis,1,1,0,0,0
2021-08-10,st.-petersburg-fl,St. Petersburg,1,1,0,0,0
2021-08-10,new-york-ny,New York,0,1,1,0,0
2021-08-10,baltimore-md,Baltimore,-1,0,1,0,0
2021-08-10,boston-ma,Boston,-1,0,1,0,0
2021-08-10,cincinnati-oh,Cincinnati,-1,0,1,0,0
2021-08-10,cleveland-oh,Cleveland,-1,0,1,0,0
2021-08-10,denver-co,Denver,-1,0,1,0,0
2021-08-10,miami-fl,Miami,-1,0,1,0,0
2021-08-10,philadelphia-pa,Philadelphia,-1,0,1,0,0
2021-08-10,phoenix-az,Phoenix,-1,0,1,0,0
2021-08-10,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2021-08-10,seattle-wa,Seattle,-1,0,1,0,0
2021-08-10,toronto-on,Toronto,-1,0,1,0,0
2021-08-10,washington-dc,Washington,-1,0,1,0,0
2021-08-10,chicago-il,Chicago,-2,0,2,0,0
2021-08-11,atlanta-ga,Atlanta,1,1,0,0,0
2021-08-11,boston-ma,Boston,1,1,0,0,0
2021-08-11,detroit-mi,Detroit,1,1,0,0,0
2021-08-11,houston-tx,Houston,1,1,0,0,0
2021-08-11,los-angeles-ca,Los Angeles,1,1,0,0,0
2021-08-11,miami-fl,Miami,1,1,0,0,0
2021-08-11,milwaukee-wi,Milwaukee,1,1,0,0,0
2021-08-11,minneapolis-mn,Minneapolis,1,1,0,0,0
2021-08-11,new-york-ny,New York,1,1,0,0,0
2021-08-11,oakland-ca,Oakland,1,1,0,0,0
2021-08-11,san-francisco-ca,San Francisco,1,1,0,0,0
2021-08-11,seattle-wa,Seattle,1,1,0,0,0
2021-08-11,st.-louis-mo,St. Louis,1,1,0,0,0
2021-08-11,toronto-on,Toronto,1,1,0,0,0
2021-08-11,anaheim-ca,Anaheim,-1,0,1,0,0
2021-08-11,arlington-tx,Arlington,-1,0,1,0,0
2021-08-11,baltimore-md,Baltimore,-1,0,1,0,0
2021-08-11,cincinnati-oh,Cincinnati,-1,0,1,0,0
2021-08-11,cleveland-oh,Cleveland,-1,0,1,0,0
2021-08-11,denver-co,Denver,-1,0,1,0,0
2021-08-11,kansas-city-mo,Kansas City,-1,0,1,0,0
2021-08-11,philadelphia-pa,Philadelphia,-1,0,1,0,0
2021-08-11,phoenix-az,Phoenix,-1,0,1,0,0
2021-08-11,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2021-08-11,san-diego-ca,San Diego,-1,0,1,0,0
2021-08-11,st.-petersburg-fl,St. Petersburg,-1,0,1,0,0
2021-08-11,chicago-il,Chicago,-2,0,2,0,0
2021-08-12,anaheim-ca,Anaheim,1,1,0,0,0
2021-08-12,cincinnati-oh,Cincinnati,1,1,0,0,0
2021-08-12,detroit-mi,Detroit,1,1,0,0,0
2021-08-12,milwaukee-wi,Milwaukee,1,1,0,0,0
2021-08-12,oakland-ca,Oakland,1,1,0,0,0
2021-08-12,philadelphia-pa,Philadelphia,1,1,0,0,0
2021-08-12,phoenix-az,Phoenix,1,1,0,0,0
2021-08-12,san-francisco-ca,San Francisco,1,1,0,0,0
2021-08-12,seattle-wa,Seattle,1,1,0,0,0
2021-08-12,st.-louis-mo,St. Louis,1,1,0,0,0
2021-08-12,st.-petersburg-fl,St. Petersburg,1,1,0,0,0
2021-08-12,chicago-il,Chicago,0,1,1,0,0
2021-08-12,new-york-ny,New York,0,1,1,0,0
2021-08-12,arlington-tx,Arlington,-1,0,1,0,0
2021-08-12,atlanta-ga,Atlanta,-1,0,1,0,0
2021-08-12,baltimore-md,Baltimore,-1,0,1,0,0
2021-08-12,boston-ma,Boston,-1,0,1,0,0
2021-08-12,cleveland-oh,Cleveland,-1,0,1,0,0
2021-08-12,denver-co,Denver,-1,0,1,0,0
2021-08-12,los-angeles-ca,Los Angeles,-1,0,1,0,0
2021-08-12,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2021-08-12,san-diego-ca,San Diego,-1,0,1,0,0
2021-08-12,toronto-on,Toronto,-1,0,1,0,0
2021-08-12,washington-dc,Washington,-1,0,1,0,0
2021-08-13,arlington-tx,Arlington,1,1,0,0,0
2021-08-13,atlanta-ga,Atlanta,1,1,0,0,0
2021-08-13,boston-ma,Boston,1,1,0,0,0
2021-08-13,cincinnati-oh,Cincinnati,1,1,0,0,0
2021-08-13,cleveland-oh,Cleveland,1,1,0,0,0
2021-08-13,houston-tx,Houston,1,1,0,0,0
2021-08-13,los-angeles-ca,Los Angeles,1,1,0,0,0
2021-08-13,miami-fl,Miami,1,1,0,0,0
2021-08-13,phoenix-az,Phoenix,1,1,0,0,0
2021-08-13,san-francisco-ca,San Francisco,1,1,0,0,0
2021-08-13,seattle-wa,Seattle,1,1,0,0,0
2021-08-13,st.-louis-mo,St. Louis,1,1,0,0,0
2021-08-13,st.-petersburg-fl,St. Petersburg,1,1,0,0,0
2021-08-13,anaheim-ca,Anaheim,-1,0,1,0,0
2021-08-13,baltimore-md,Baltimore,-1,0,1,0,0
2021-08-13,chicago-il,Chicago,-1,0,1,0,0
2021-08-13,denver-co,Denver,-1,0,1,0,0
2021-08-13,detroit-mi,Detroit,-1,0,1,0,0
2021-08-13,kansas-city-mo,Kansas City,-1,0,1,0,0
2021-08-13,minneapolis-mn,Minneapolis,-1,0,1,0,0
2021-08-13,new-york-ny,New York,-1,0,1,0,0
2021-08-13,oakland-ca,Oakland,-1,0,1,0,0
2021-08-13,philadelphia-pa,Philadelphia,-1,0,1,0,0
2021-08-13,san-diego-ca,San Diego,-1,0,1,0,0
2021-08-13,toronto-on,Toronto,-1,0,1,0,0
2021-08-13,washington-dc,Washington,-1,0,1,0,0
2021-08-14,atlanta-ga,Atlanta,1,1,0,0,0
2021-08-14,boston-ma,Boston,1,1,0,0,0
2021-08-14,denver-co,Denver,1,1,0,0,0
2021-08-14,detroit-mi,Detroit,1,1,0,0,0
2021-08-14,houston-tx,Houston,1,1,0,0,0
2021-08-14,los-angeles-ca,Los Angeles,1,1,0,0,0
2021-08-14,miami-fl,Miami,1,1,0,0,0
2021-08-14,minneapolis-mn,Minneapolis,1,1,0,0,0
2021-08-14,oakland-ca,Oakland,1,1,0,0,0
2021-08-14,philadelphia-pa,Philadelphia,1,1,0,0,0
2021-08-14,phoenix-az,Phoenix,1,1,0,0,0
2021-08-14,pittsburgh-pa,Pittsburgh,1,1,0,0,0
2021-08-14,seattle-wa,Seattle,1,1,0,0,0
2021-08-14,st.-louis-mo,St. Louis,1,1,0,0,0
2021-08-14,new-york-ny,New York,0,1,1,0,0
2021-08-14,anaheim-ca,Anaheim,-1,0,1,0,0
2021-08-14,arlington-tx,Arlington,-1,0,1,0,0
2021-08-14,baltimore-md,Baltimore,-1,0,1,0,0
2021-08-14,cincinnati-oh,Cincinnati,-1,0,1,0,0
2021-08-14,cleveland-oh,Cleveland,-1,0,1,0,0
2021-08-14,kansas-city-mo,Kansas City,-1,0,1,0,0
2021-08-14,milwaukee-wi,Milwaukee,-1,0,1,0,0
2021-08-14,san-diego-ca,San Diego,-1,0,1,0,0
2021-08-14,san-francisco-ca,San Francisco,-1,0,1,0,0
2021-08-14,st.-petersburg-fl,St. Petersburg,-1,0,1,0,0
2021-08-14,toronto-on,Toronto,-1,0,1,0,0
2021-08-14,washington-dc,Washington,-1,0,1,0,0
2021-08-14,chicago-il,Chicago,-2,0,2,0,0
2021-08-15,anaheim-ca,Anaheim,1,1,0,0,0
2021-08-15,arlington-tx,Arlington,1,1,0,0,0
2021-08-15,atlanta-ga,Atlanta,1,1,0,0,0
2021-08-15,boston-ma,Boston,1,1,0,0,0
2021-08-15,cincinnati-oh,Cincinnati,1,1,0,0,0
2021-08-15,cleveland-oh,Cleveland,1,1,0,0,0
2021-08-15,los-angeles-ca,Los Angeles,1,1,0,0,0
2021-08-15,miami-fl,Miami,1,1,0,0,0
2021-08-15,milwaukee-wi,Milwaukee,1,1,0,0,0
2021-08-15,minneapolis-mn,Minneapolis,1,1,0,0,0
2021-08-15,san-diego-ca,San Diego,1,1,0,0,0
2021-08-15,san-francisco-ca,San Francisco,1,1,0,0,0
2021-08-15,st.-louis-mo,St. Louis,1,1,0,0,0
2021-08-15,toronto-on,Toronto,1,1,0,0,0
2021-08-15,new-york-ny,New York,0,1,1,0,0
2021-08-15,baltimore-md,Baltimore,-1,0,1,0,0
2021-08-15,denver-co,Denver,-1,0,1,0,0
2021-08-15,detroit-mi,Detroit,-1,0,1,0,0
2021-08-15,houston-tx,Houston,-1,0,1,0,0
2021-08-15,kansas-city-mo,Kansas City,-1,0,1,0,0
2021-08-15,oakland-ca,Oakland,-1,0,1,0,0
2021-08-15,philadelphia-pa,Philadelphia,-1,0,1,0,0
2021-08-15,phoenix-az,Phoenix,-1,0,1,0,0
2021-08-15,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2021-08-15,seattle-wa,Seattle,-1,0,1,0,0
2021-08-15,st.-petersburg-fl,St. Petersburg,-1,0,1,0,0
2021-08-15,washington-dc,Washington,-1,0,1,0,0
2021-08-15,chicago-il,Chicago,-2,0,2,0,0
2021-08-16,atlanta-ga,Atlanta,1,1,0,0,0
2021-08-16,cincinnati-oh,Cincinnati,1,1,0,0,0
2021-08-16,denver-co,Denver,1,1,0,0,0
2021-08-16,kansas-city-mo,Kansas City,1,1,0,0,0
2021-08-16,los-angeles-ca,Los Angeles,1,1,0,0,0
2021-08-16,minneapolis-mn,Minneapolis,1,1,0,0,0
2021-08-16,san-francisco-ca,San Francisco,1,1,0,0,0
2021-08-16,st.-petersburg-fl,St. Petersburg,1,1,0,0,0
2021-08-16,chicago-il,Chicago,0,1,1,0,0
2021-08-16,new-york-ny,New York,0,1,1,0,0
2021-08-16,anaheim-ca,Anaheim,-1,0,1,0,0
2021-08-16,baltimore-md,Baltimore,-1,0,1,0,0
2021-08-16,cleveland-oh,Cleveland,-1,0,1,0,0
2021-08-16,houston-tx,Houston,-1,0,1,0,0
2021-08-16,miami-fl,Miami,-1,0,1,0,0
2021-08-16,oakland-ca,Oakland,-1,0,1,0,0
2021-08-16,pittsburgh-pa,Pittsburgh,-1,0,1,0,0
2021-08-16,san-diego-ca,San Diego,-1,0,1,0,0
2021-08-17,chicago-il,Chicago,2,2,0,0,0
2021-08-17,anaheim-ca,Anaheim,1,1,0,0,0
2021-08-17,atlanta-ga,Atlanta,1,1,0,0,0
2021-08-17,cleveland-oh,Cleveland,1,1,0,0,0
2021-08-17,denver-co,Denver,1,1,0,0,0
2021-08-17,kansas-city-mo,Kansas City,1,1,0,0,0
2021-08-17,los-angeles-ca,Los Angeles,1,1,0,0,0
2021-08-17,milwaukee-wi,Milwaukee,1,1,0,0,0
